task,_C,_L,_N,trial,sequence,choices,response,binaryResponse,responseCorrect,truthful,domain,response_type,reaction_time,id,accimp,age,gender,conservatism,ct,Exciting_Democrats_Combined,Exciting_Republicans_Combined,Familiarity_Democrats_Combined,Familiarity_Republicans_Combined,Importance_Democrats_Combined,Importance_Republicans_Combined,Likelihood_Democrats_Combined,Likelihood_Republicans_Combined,Partisanship_All_Combined,Partisanship_All_Partisan,Partisanship_Democrats_Combined,Partisanship_Republicans_Combined,Sharing_Democrats_Combined,Sharing_Republicans_Combined,Worrying_Democrats_Combined,Worrying_Republicans_Combined,crt,panasPos,panasNeg,education
Fake17,0,1,0,2080,16,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.085,395,5,23,2,1,5,2.18,1.83,2.3,2.16,3.38,2.73,2.76,1.95,2.15,0.85,2.28,2.03,2.53,1.94,3.4,2.13,0.5,18,18,2
Fake18,0,1,0,2081,17,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.838,395,5,23,2,1,5,2.88,2.55,2.31,2.45,3.79,3.37,3.26,2.95,2.03,0.97,1.83,2.24,2.62,2.79,2.79,2.61,0.5,18,18,2
Real1,0,0,1,2082,18,Accept|Reject,Accept,1,1,1,misinformation,single-choice,7.092,395,5,23,2,1,5,2.59,2.72,2.7,2.91,3.79,4.13,4.83,5.57,3.63,0.63,3.46,3.8,2.66,3.14,2.94,3.59,0.5,18,18,2
Real2,0,0,1,2083,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,7.471,395,5,23,2,1,5,2.43,2.56,2.44,2.48,3.76,3.83,5.08,5.49,3.44,0.44,3.31,3.57,2.62,2.78,3.03,2.61,0.5,18,18,2
Real3,0,0,1,2084,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.181,395,5,23,2,1,5,2.36,2.81,2.58,2.73,2.97,3.54,5.13,5.66,3.68,0.68,3.52,3.85,2.04,3.19,2.44,2.54,0.5,18,18,2
Real4,0,0,1,2085,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,7.099,395,5,23,2,1,5,2.34,1.92,2.28,2.27,3.41,3.19,4.29,4.73,3.66,0.66,3.54,3.78,2.29,2.32,2.46,2.32,0.5,18,18,2
Real5,1,0,0,2086,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.34,395,5,23,2,1,5,2.02,2.94,2.54,2.67,2.86,3.56,5.08,5.7,4.24,1.24,4.04,4.44,2.06,3.06,2.74,1.66,0.5,18,18,2
Real6,0,0,1,2087,23,Accept|Reject,Reject,0,0,1,misinformation,single-choice,7.33,395,5,23,2,1,5,1.79,2.19,2.35,2.42,2.61,3.13,4.36,4.41,3.8,0.8,3.8,3.81,1.92,2.4,2.01,1.77,0.5,18,18,2
Real7,0,0,1,2088,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.936,395,5,23,2,1,5,2.3,2.07,2.41,2.37,3.17,2.99,4.96,4.88,3.48,0.48,3.44,3.53,2.27,2.19,2.26,2.09,0.5,18,18,2
Real8,1,0,0,2089,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.477,395,5,23,2,1,5,2.44,3.07,2.39,2.69,3.37,3.89,3.58,5.23,4.04,1.04,3.82,4.25,2.14,3.29,1.64,1.7,0.5,18,18,2
Real9,0,0,1,2090,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.243,395,5,23,2,1,5,2.76,3.48,2.88,2.86,4.09,4.29,4.05,5.51,3.76,0.76,3.61,3.91,2.57,3.29,2.2,1.69,0.5,18,18,2
Real10,0,0,1,2091,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,8.251,395,5,23,2,1,5,2.49,2.16,2.49,2.32,3.39,3.12,5.11,4.73,2.52,0.49,2.47,2.57,2.75,2.28,2.86,2.18,0.5,18,18,2
Real11,0,0,1,2092,28,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.048,395,5,23,2,1,5,2.11,1.83,2.56,2.36,2.72,2.35,5.32,4.45,2.23,0.78,2.16,2.29,2.48,2.16,1.95,1.63,0.5,18,18,2
Real12,0,1,0,2093,29,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.801,395,5,23,2,1,5,2.42,2.22,2.73,2.58,3.92,3.47,5.36,4.22,2.14,0.86,2.18,2.11,2.93,2.1,3.09,2.57,0.5,18,18,2
Real13,0,1,0,2094,30,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.425,395,5,23,2,1,5,2.45,1.99,2.57,2.16,3.47,2.79,5.05,3.55,2,1,1.93,2.08,2.71,1.92,2.91,1.96,0.5,18,18,2
Real14,0,0,1,2095,31,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.275,395,5,23,2,1,5,2.72,2.27,2.99,2.9,4.17,3.71,5.84,5.16,2.32,0.69,2.24,2.39,2.75,2.26,3.6,2.61,0.5,18,18,2
Real15,0,0,1,2096,32,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.164,395,5,23,2,1,5,2.24,1.96,2.38,2.31,3.1,2.72,4.6,4.19,2.38,0.62,2.35,2.42,2.63,2.06,2.68,2.01,0.5,18,18,2
Real16,0,0,1,2097,33,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.73,395,5,23,2,1,5,2.35,1.99,2.68,2.34,3.47,2.84,5.66,3.86,2.57,0.44,2.7,2.43,2.28,1.93,2.66,1.99,0.5,18,18,2
Real17,0,1,0,2098,34,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.023,395,5,23,2,1,5,2.93,2.35,2.68,2.34,3.89,3.59,5.48,4.49,1.99,1.01,2.06,1.92,3.24,2.29,3.77,3.23,0.5,18,18,2
Real18,0,1,0,2099,35,Accept|Reject,Reject,0,0,1,misinformation,single-choice,3.587,395,5,23,2,1,5,2.79,1.87,2.53,2.41,3.37,2.45,4.9,3.98,2.15,0.85,2.03,2.28,2.67,1.93,2.58,1.72,0.5,18,18,2
Fake1,1,0,0,2100,0,Accept|Reject,Accept,1,0,0,misinformation,single-choice,4.397,396,2,20,1,5,4,2.9,2.93,2.19,2.29,3.97,3.83,2,2.76,3.86,0.86,3.96,3.75,2.41,2.97,3.42,3.65,0.5,36,17,2
Fake2,1,0,0,2101,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.995,396,2,20,1,5,4,2.35,2.48,2.28,2.27,2.64,2.92,1.99,2.25,4.03,1.03,3.9,4.16,1.96,2.52,2.53,2.26,0.5,36,17,2
Fake3,1,0,0,2102,2,Accept|Reject,Accept,1,0,0,misinformation,single-choice,22.318,396,2,20,1,5,4,2.91,3,2.19,2.35,4.21,4.03,1.9,2.2,3.83,0.83,3.91,3.75,2.55,2.9,3.68,3.82,0.5,36,17,2
Fake4,1,0,0,2103,3,Accept|Reject,Accept,1,0,0,misinformation,single-choice,7.533,396,2,20,1,5,4,2.1,2.98,2.13,2.41,2.84,3.43,2,2.93,4.05,1.05,4.04,4.06,1.81,2.85,2.28,2.07,0.5,36,17,2
Fake5,1,0,0,2104,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,16.258,396,2,20,1,5,4,2.23,2.83,2.47,2.57,3.37,3.71,1.9,2.75,3.93,0.93,3.97,3.9,2.11,2.96,2.2,2.61,0.5,36,17,2
Fake6,0,0,1,2105,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,26.435,396,2,20,1,5,4,2.54,2.45,2.27,2.31,4.11,4.23,1.57,1.88,3.76,0.76,3.69,3.84,2.31,2.8,3.91,4.01,0.5,36,17,2
Fake7,1,0,0,2106,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.982,396,2,20,1,5,4,2.61,2.68,2.16,2.31,3.71,3.76,1.92,2.48,3.96,0.96,3.98,3.94,2.17,2.57,2.91,2.9,0.5,36,17,2
Fake8,1,0,0,2107,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.246,396,2,20,1,5,4,2.53,2.71,2.21,2.25,3.49,3.29,2.14,2.35,3.95,0.95,3.9,4,2.18,2.97,3.12,2.69,0.5,36,17,2
Fake10,0,1,0,2108,9,Accept|Reject,Accept,1,0,0,misinformation,single-choice,1.795,396,2,20,1,5,4,2.92,2.6,2.18,2.32,3.75,3.27,2.7,2.62,2.16,0.84,2.1,2.22,2.34,2.18,2.71,2.5,0.5,36,17,2
Fake11,0,1,0,2109,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.687,396,2,20,1,5,4,2.81,2.38,2.23,2.29,3.32,2.73,2.43,2.09,1.95,1.05,1.88,2.02,2.49,2.2,2.47,2.08,0.5,36,17,2
Fake12,0,1,0,2110,11,Accept|Reject,Accept,1,0,0,misinformation,single-choice,20.954,396,2,20,1,5,4,3.6,2.76,2.25,2.37,4.31,3.9,1.94,2.56,1.98,1.02,1.75,2.21,3.49,2.92,1.68,2.64,0.5,36,17,2
Fake13,0,1,0,2111,12,Accept|Reject,Accept,1,0,0,misinformation,single-choice,1.751,396,2,20,1,5,4,2.45,2.3,2.2,2.42,3.49,3.22,2.85,2.55,2.18,0.82,2.04,2.32,2.34,2.14,2.85,2.67,0.5,36,17,2
Fake14,0,1,0,2112,13,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.195,396,2,20,1,5,4,1.9,1.7,2.18,2.25,2.11,1.86,2.07,1.51,2.19,0.81,2.15,2.23,2.12,1.89,2.19,1.8,0.5,36,17,2
Fake15,0,1,0,2113,14,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.331,396,2,20,1,5,4,2.81,2.37,2.19,2.27,3.5,3.31,1.79,1.68,2.09,0.92,2.08,2.09,2.33,2.16,2.43,2.58,0.5,36,17,2
Fake16,0,1,0,2114,15,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.833,396,2,20,1,5,4,2.48,2.26,2.2,2.37,4.27,3.66,2.16,1.81,2.06,0.95,2.15,1.97,2.99,2.38,3.68,3.15,0.5,36,17,2
Fake17,0,1,0,2115,16,Accept|Reject,Accept,1,0,0,misinformation,single-choice,12.243,396,2,20,1,5,4,2.18,1.83,2.3,2.16,3.38,2.73,2.76,1.95,2.15,0.85,2.28,2.03,2.53,1.94,3.4,2.13,0.5,36,17,2
Fake18,0,1,0,2116,17,Accept|Reject,Accept,1,0,0,misinformation,single-choice,17.841,396,2,20,1,5,4,2.88,2.55,2.31,2.45,3.79,3.37,3.26,2.95,2.03,0.97,1.83,2.24,2.62,2.79,2.79,2.61,0.5,36,17,2
Real1,0,0,1,2117,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.946,396,2,20,1,5,4,2.59,2.72,2.7,2.91,3.79,4.13,4.83,5.57,3.63,0.63,3.46,3.8,2.66,3.14,2.94,3.59,0.5,36,17,2
Real2,0,0,1,2118,19,Accept|Reject,Reject,0,0,1,misinformation,single-choice,5.351,396,2,20,1,5,4,2.43,2.56,2.44,2.48,3.76,3.83,5.08,5.49,3.44,0.44,3.31,3.57,2.62,2.78,3.03,2.61,0.5,36,17,2
Real3,0,0,1,2119,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,13.127,396,2,20,1,5,4,2.36,2.81,2.58,2.73,2.97,3.54,5.13,5.66,3.68,0.68,3.52,3.85,2.04,3.19,2.44,2.54,0.5,36,17,2
Real4,0,0,1,2120,21,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.723,396,2,20,1,5,4,2.34,1.92,2.28,2.27,3.41,3.19,4.29,4.73,3.66,0.66,3.54,3.78,2.29,2.32,2.46,2.32,0.5,36,17,2
Real5,1,0,0,2121,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.396,396,2,20,1,5,4,2.02,2.94,2.54,2.67,2.86,3.56,5.08,5.7,4.24,1.24,4.04,4.44,2.06,3.06,2.74,1.66,0.5,36,17,2
Real6,0,0,1,2122,23,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.771,396,2,20,1,5,4,1.79,2.19,2.35,2.42,2.61,3.13,4.36,4.41,3.8,0.8,3.8,3.81,1.92,2.4,2.01,1.77,0.5,36,17,2
Real7,0,0,1,2123,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.025,396,2,20,1,5,4,2.3,2.07,2.41,2.37,3.17,2.99,4.96,4.88,3.48,0.48,3.44,3.53,2.27,2.19,2.26,2.09,0.5,36,17,2
Real8,1,0,0,2124,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.076,396,2,20,1,5,4,2.44,3.07,2.39,2.69,3.37,3.89,3.58,5.23,4.04,1.04,3.82,4.25,2.14,3.29,1.64,1.7,0.5,36,17,2
Real9,0,0,1,2125,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,1.7,396,2,20,1,5,4,2.76,3.48,2.88,2.86,4.09,4.29,4.05,5.51,3.76,0.76,3.61,3.91,2.57,3.29,2.2,1.69,0.5,36,17,2
Real10,0,0,1,2126,27,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.388,396,2,20,1,5,4,2.49,2.16,2.49,2.32,3.39,3.12,5.11,4.73,2.52,0.49,2.47,2.57,2.75,2.28,2.86,2.18,0.5,36,17,2
Real11,0,0,1,2127,28,Accept|Reject,Accept,1,1,1,misinformation,single-choice,1.961,396,2,20,1,5,4,2.11,1.83,2.56,2.36,2.72,2.35,5.32,4.45,2.23,0.78,2.16,2.29,2.48,2.16,1.95,1.63,0.5,36,17,2
Real12,0,1,0,2128,29,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.252,396,2,20,1,5,4,2.42,2.22,2.73,2.58,3.92,3.47,5.36,4.22,2.14,0.86,2.18,2.11,2.93,2.1,3.09,2.57,0.5,36,17,2
Real13,0,1,0,2129,30,Accept|Reject,Reject,0,0,1,misinformation,single-choice,3.702,396,2,20,1,5,4,2.45,1.99,2.57,2.16,3.47,2.79,5.05,3.55,2,1,1.93,2.08,2.71,1.92,2.91,1.96,0.5,36,17,2
Real14,0,0,1,2130,31,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.193,396,2,20,1,5,4,2.72,2.27,2.99,2.9,4.17,3.71,5.84,5.16,2.32,0.69,2.24,2.39,2.75,2.26,3.6,2.61,0.5,36,17,2
Real15,0,0,1,2131,32,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.109,396,2,20,1,5,4,2.24,1.96,2.38,2.31,3.1,2.72,4.6,4.19,2.38,0.62,2.35,2.42,2.63,2.06,2.68,2.01,0.5,36,17,2
Real16,0,0,1,2132,33,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.85,396,2,20,1,5,4,2.35,1.99,2.68,2.34,3.47,2.84,5.66,3.86,2.57,0.44,2.7,2.43,2.28,1.93,2.66,1.99,0.5,36,17,2
Real17,0,1,0,2133,34,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.019,396,2,20,1,5,4,2.93,2.35,2.68,2.34,3.89,3.59,5.48,4.49,1.99,1.01,2.06,1.92,3.24,2.29,3.77,3.23,0.5,36,17,2
Real18,0,1,0,2134,35,Accept|Reject,Reject,0,0,1,misinformation,single-choice,19.82,396,2,20,1,5,4,2.79,1.87,2.53,2.41,3.37,2.45,4.9,3.98,2.15,0.85,2.03,2.28,2.67,1.93,2.58,1.72,0.5,36,17,2
Fake1,1,0,0,2135,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.053,399,1,36,1,6,4,2.9,2.93,2.19,2.29,3.97,3.83,2,2.76,3.86,0.86,3.96,3.75,2.41,2.97,3.42,3.65,0.833333333333333,43,15,4
Fake2,1,0,0,2136,1,Accept|Reject,Accept,1,0,0,misinformation,single-choice,9.656,399,1,36,1,6,4,2.35,2.48,2.28,2.27,2.64,2.92,1.99,2.25,4.03,1.03,3.9,4.16,1.96,2.52,2.53,2.26,0.833333333333333,43,15,4
Fake3,1,0,0,2137,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.157,399,1,36,1,6,4,2.91,3,2.19,2.35,4.21,4.03,1.9,2.2,3.83,0.83,3.91,3.75,2.55,2.9,3.68,3.82,0.833333333333333,43,15,4
Fake4,1,0,0,2138,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.92,399,1,36,1,6,4,2.1,2.98,2.13,2.41,2.84,3.43,2,2.93,4.05,1.05,4.04,4.06,1.81,2.85,2.28,2.07,0.833333333333333,43,15,4
Fake5,1,0,0,2139,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,4.293,399,1,36,1,6,4,2.23,2.83,2.47,2.57,3.37,3.71,1.9,2.75,3.93,0.93,3.97,3.9,2.11,2.96,2.2,2.61,0.833333333333333,43,15,4
Fake6,0,0,1,2140,5,Accept|Reject,Accept,1,0,0,misinformation,single-choice,12.968,399,1,36,1,6,4,2.54,2.45,2.27,2.31,4.11,4.23,1.57,1.88,3.76,0.76,3.69,3.84,2.31,2.8,3.91,4.01,0.833333333333333,43,15,4
Fake7,1,0,0,2141,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,7.223,399,1,36,1,6,4,2.61,2.68,2.16,2.31,3.71,3.76,1.92,2.48,3.96,0.96,3.98,3.94,2.17,2.57,2.91,2.9,0.833333333333333,43,15,4
Fake8,1,0,0,2142,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.158,399,1,36,1,6,4,2.53,2.71,2.21,2.25,3.49,3.29,2.14,2.35,3.95,0.95,3.9,4,2.18,2.97,3.12,2.69,0.833333333333333,43,15,4
Fake10,0,1,0,2143,9,Accept|Reject,Accept,1,0,0,misinformation,single-choice,4.625,399,1,36,1,6,4,2.92,2.6,2.18,2.32,3.75,3.27,2.7,2.62,2.16,0.84,2.1,2.22,2.34,2.18,2.71,2.5,0.833333333333333,43,15,4
Fake11,0,1,0,2144,10,Accept|Reject,Accept,1,0,0,misinformation,single-choice,10.491,399,1,36,1,6,4,2.81,2.38,2.23,2.29,3.32,2.73,2.43,2.09,1.95,1.05,1.88,2.02,2.49,2.2,2.47,2.08,0.833333333333333,43,15,4
Fake12,0,1,0,2145,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.481,399,1,36,1,6,4,3.6,2.76,2.25,2.37,4.31,3.9,1.94,2.56,1.98,1.02,1.75,2.21,3.49,2.92,1.68,2.64,0.833333333333333,43,15,4
Fake13,0,1,0,2146,12,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.892,399,1,36,1,6,4,2.45,2.3,2.2,2.42,3.49,3.22,2.85,2.55,2.18,0.82,2.04,2.32,2.34,2.14,2.85,2.67,0.833333333333333,43,15,4
Fake14,0,1,0,2147,13,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.795,399,1,36,1,6,4,1.9,1.7,2.18,2.25,2.11,1.86,2.07,1.51,2.19,0.81,2.15,2.23,2.12,1.89,2.19,1.8,0.833333333333333,43,15,4
Fake15,0,1,0,2148,14,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.739,399,1,36,1,6,4,2.81,2.37,2.19,2.27,3.5,3.31,1.79,1.68,2.09,0.92,2.08,2.09,2.33,2.16,2.43,2.58,0.833333333333333,43,15,4
Fake16,0,1,0,2149,15,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.676,399,1,36,1,6,4,2.48,2.26,2.2,2.37,4.27,3.66,2.16,1.81,2.06,0.95,2.15,1.97,2.99,2.38,3.68,3.15,0.833333333333333,43,15,4
Fake17,0,1,0,2150,16,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.85,399,1,36,1,6,4,2.18,1.83,2.3,2.16,3.38,2.73,2.76,1.95,2.15,0.85,2.28,2.03,2.53,1.94,3.4,2.13,0.833333333333333,43,15,4
Fake18,0,1,0,2151,17,Accept|Reject,Accept,1,0,0,misinformation,single-choice,5.003,399,1,36,1,6,4,2.88,2.55,2.31,2.45,3.79,3.37,3.26,2.95,2.03,0.97,1.83,2.24,2.62,2.79,2.79,2.61,0.833333333333333,43,15,4
Real1,0,0,1,2152,18,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.597,399,1,36,1,6,4,2.59,2.72,2.7,2.91,3.79,4.13,4.83,5.57,3.63,0.63,3.46,3.8,2.66,3.14,2.94,3.59,0.833333333333333,43,15,4
Real2,0,0,1,2153,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.864,399,1,36,1,6,4,2.43,2.56,2.44,2.48,3.76,3.83,5.08,5.49,3.44,0.44,3.31,3.57,2.62,2.78,3.03,2.61,0.833333333333333,43,15,4
Real3,0,0,1,2154,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.1,399,1,36,1,6,4,2.36,2.81,2.58,2.73,2.97,3.54,5.13,5.66,3.68,0.68,3.52,3.85,2.04,3.19,2.44,2.54,0.833333333333333,43,15,4
Real4,0,0,1,2155,21,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.946,399,1,36,1,6,4,2.34,1.92,2.28,2.27,3.41,3.19,4.29,4.73,3.66,0.66,3.54,3.78,2.29,2.32,2.46,2.32,0.833333333333333,43,15,4
Real5,1,0,0,2156,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.618,399,1,36,1,6,4,2.02,2.94,2.54,2.67,2.86,3.56,5.08,5.7,4.24,1.24,4.04,4.44,2.06,3.06,2.74,1.66,0.833333333333333,43,15,4
Real6,0,0,1,2157,23,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.335,399,1,36,1,6,4,1.79,2.19,2.35,2.42,2.61,3.13,4.36,4.41,3.8,0.8,3.8,3.81,1.92,2.4,2.01,1.77,0.833333333333333,43,15,4
Real7,0,0,1,2158,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.33,399,1,36,1,6,4,2.3,2.07,2.41,2.37,3.17,2.99,4.96,4.88,3.48,0.48,3.44,3.53,2.27,2.19,2.26,2.09,0.833333333333333,43,15,4
Real8,1,0,0,2159,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.814,399,1,36,1,6,4,2.44,3.07,2.39,2.69,3.37,3.89,3.58,5.23,4.04,1.04,3.82,4.25,2.14,3.29,1.64,1.7,0.833333333333333,43,15,4
Real9,0,0,1,2160,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.348,399,1,36,1,6,4,2.76,3.48,2.88,2.86,4.09,4.29,4.05,5.51,3.76,0.76,3.61,3.91,2.57,3.29,2.2,1.69,0.833333333333333,43,15,4
Real10,0,0,1,2161,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,3.566,399,1,36,1,6,4,2.49,2.16,2.49,2.32,3.39,3.12,5.11,4.73,2.52,0.49,2.47,2.57,2.75,2.28,2.86,2.18,0.833333333333333,43,15,4
Real11,0,0,1,2162,28,Accept|Reject,Reject,0,0,1,misinformation,single-choice,4.28,399,1,36,1,6,4,2.11,1.83,2.56,2.36,2.72,2.35,5.32,4.45,2.23,0.78,2.16,2.29,2.48,2.16,1.95,1.63,0.833333333333333,43,15,4
Real12,0,1,0,2163,29,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.551,399,1,36,1,6,4,2.42,2.22,2.73,2.58,3.92,3.47,5.36,4.22,2.14,0.86,2.18,2.11,2.93,2.1,3.09,2.57,0.833333333333333,43,15,4
Real13,0,1,0,2164,30,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.277,399,1,36,1,6,4,2.45,1.99,2.57,2.16,3.47,2.79,5.05,3.55,2,1,1.93,2.08,2.71,1.92,2.91,1.96,0.833333333333333,43,15,4
Real14,0,0,1,2165,31,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.527,399,1,36,1,6,4,2.72,2.27,2.99,2.9,4.17,3.71,5.84,5.16,2.32,0.69,2.24,2.39,2.75,2.26,3.6,2.61,0.833333333333333,43,15,4
Real15,0,0,1,2166,32,Accept|Reject,Reject,0,0,1,misinformation,single-choice,5.025,399,1,36,1,6,4,2.24,1.96,2.38,2.31,3.1,2.72,4.6,4.19,2.38,0.62,2.35,2.42,2.63,2.06,2.68,2.01,0.833333333333333,43,15,4
Real16,0,0,1,2167,33,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.605,399,1,36,1,6,4,2.35,1.99,2.68,2.34,3.47,2.84,5.66,3.86,2.57,0.44,2.7,2.43,2.28,1.93,2.66,1.99,0.833333333333333,43,15,4
Real17,0,1,0,2168,34,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.811,399,1,36,1,6,4,2.93,2.35,2.68,2.34,3.89,3.59,5.48,4.49,1.99,1.01,2.06,1.92,3.24,2.29,3.77,3.23,0.833333333333333,43,15,4
Real18,0,1,0,2169,35,Accept|Reject,Reject,0,0,1,misinformation,single-choice,7.853,399,1,36,1,6,4,2.79,1.87,2.53,2.41,3.37,2.45,4.9,3.98,2.15,0.85,2.03,2.28,2.67,1.93,2.58,1.72,0.833333333333333,43,15,4
Fake1,1,0,0,2170,0,Accept|Reject,Accept,1,0,0,misinformation,single-choice,2.933,401,3,45,1,4,2,2.9,2.93,2.19,2.29,3.97,3.83,2,2.76,3.86,0.86,3.96,3.75,2.41,2.97,3.42,3.65,0,25,13,5
Fake2,1,0,0,2171,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,21.648,401,3,45,1,4,2,2.35,2.48,2.28,2.27,2.64,2.92,1.99,2.25,4.03,1.03,3.9,4.16,1.96,2.52,2.53,2.26,0,25,13,5
Fake3,1,0,0,2172,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.686,401,3,45,1,4,2,2.91,3,2.19,2.35,4.21,4.03,1.9,2.2,3.83,0.83,3.91,3.75,2.55,2.9,3.68,3.82,0,25,13,5
Fake4,1,0,0,2173,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,4.22,401,3,45,1,4,2,2.1,2.98,2.13,2.41,2.84,3.43,2,2.93,4.05,1.05,4.04,4.06,1.81,2.85,2.28,2.07,0,25,13,5
Fake5,1,0,0,2174,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.644,401,3,45,1,4,2,2.23,2.83,2.47,2.57,3.37,3.71,1.9,2.75,3.93,0.93,3.97,3.9,2.11,2.96,2.2,2.61,0,25,13,5
Fake6,0,0,1,2175,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,4.031,401,3,45,1,4,2,2.54,2.45,2.27,2.31,4.11,4.23,1.57,1.88,3.76,0.76,3.69,3.84,2.31,2.8,3.91,4.01,0,25,13,5
Fake7,1,0,0,2176,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,28.791,401,3,45,1,4,2,2.61,2.68,2.16,2.31,3.71,3.76,1.92,2.48,3.96,0.96,3.98,3.94,2.17,2.57,2.91,2.9,0,25,13,5
Fake8,1,0,0,2177,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.027,401,3,45,1,4,2,2.53,2.71,2.21,2.25,3.49,3.29,2.14,2.35,3.95,0.95,3.9,4,2.18,2.97,3.12,2.69,0,25,13,5
Fake10,0,1,0,2178,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.558,401,3,45,1,4,2,2.92,2.6,2.18,2.32,3.75,3.27,2.7,2.62,2.16,0.84,2.1,2.22,2.34,2.18,2.71,2.5,0,25,13,5
Fake11,0,1,0,2179,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.151,401,3,45,1,4,2,2.81,2.38,2.23,2.29,3.32,2.73,2.43,2.09,1.95,1.05,1.88,2.02,2.49,2.2,2.47,2.08,0,25,13,5
Fake12,0,1,0,2180,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.159,401,3,45,1,4,2,3.6,2.76,2.25,2.37,4.31,3.9,1.94,2.56,1.98,1.02,1.75,2.21,3.49,2.92,1.68,2.64,0,25,13,5
