task,_C,_L,_N,trial,sequence,choices,response,binaryResponse,responseCorrect,truthful,domain,response_type,reaction_time,id,ct,crt,age,sex,education,conservatism,Familiarity_Democrats_Combined,Familiarity_Republicans_Combined,PartisanDiff,Partisanship_All_Combined
SReal1,1,0,0,16,16,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.822,2596,2,0.714285714285714,28,1,2,3,2.76923076923,3.04761904762,0.301886792452831,3.82291666666667
SReal3,0,0,1,18,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,13.096,2596,2,0.714285714285714,28,1,2,3,2.16981132075,2.35714285714,-0.225516621743037,3.21875
SReal2,0,0,1,17,17,Accept|Reject,Reject,0,0,1,misinformation,single-choice,8.966,2596,2,0.714285714285714,28,1,2,3,2.28301886792,2.33333333333,-0.199011680143755,3.51041666666667
SReal5,1,0,0,20,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,17.391,2596,2,0.714285714285714,28,1,2,3,2.41509433962,2.38095238095,0.003144654088051,3.82291666666667
SReal4,0,0,1,19,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.676,2596,2,0.714285714285714,28,1,2,3,2.22641509434,2.28571428571,-0.335130278526505,3.65625
SReal7,0,0,1,22,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,10.557,2596,2,0.714285714285714,28,1,2,3,2.33962264151,2.52380952381,-0.520664869721474,2.60416666666667
SReal6,0,0,1,21,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,7.394,2596,2,0.714285714285714,28,1,2,3,2.66037735849,2.85714285714,0.254486884491486,3.55789473684211
SReal11,0,1,0,26,26,Accept|Reject,Reject,0,0,1,misinformation,single-choice,3.543,2596,2,0.714285714285714,28,1,2,3,2.61538461538,2.57142857143,0.072327044025158,2.13541666666667
SReal10,0,0,1,25,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,25.855,2596,2,0.714285714285714,28,1,2,3,2.35849056604,2.5,-0.472147349505839,2.71875
SReal12,0,0,1,27,27,Accept|Reject,Accept,1,1,1,misinformation,single-choice,9.304,2596,2,0.714285714285714,28,1,2,3,2.47169811321,2.2380952381,0.054357592093441,2.23958333333333
SFake8,0,1,0,7,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,60.199,2598,2,0.714285714285714,60,1,4,2,2.296875,2.48484848485,0.027972027972028,2.17171717171717
SFake9,0,0,1,8,8,Accept|Reject,Reject,0,1,0,misinformation,single-choice,10.454,2598,2,0.714285714285714,60,1,4,2,2.046875,2.21212121212,-0.404195804195805,2.53535353535353
SFake4,0,0,1,3,3,Accept|Reject,Accept,1,0,0,misinformation,single-choice,25.764,2598,2,0.714285714285714,60,1,4,2,2.12307692308,2.21212121212,-0.101631701631702,3.66666666666667
SFake5,1,0,0,4,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,10.548,2598,2,0.714285714285714,60,1,4,2,2.07692307692,2.09090909091,-0.73006993006993,3.92929292929293
SFake6,1,0,0,5,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,52.645,2598,2,0.714285714285714,60,1,4,2,2.078125,2.18181818182,-0.502367424242425,3.90816326530612
SFake7,0,0,1,6,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,24.155,2598,2,0.714285714285714,60,1,4,2,2.12307692308,2.18181818182,-0.144055944055944,2.45454545454545
SFake1,0,0,1,0,0,Accept|Reject,Accept,1,0,0,misinformation,single-choice,33.385,2598,2,0.714285714285714,60,1,4,2,2.13846153846,2.375,-0.878321678321678,3.67676767676768
SFake2,1,0,0,1,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,19.013,2598,2,0.714285714285714,60,1,4,2,2.03076923077,2.03125,-0.610256410256407,4.06060606060606
SFake3,0,0,1,2,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,11.812,2598,2,0.714285714285714,60,1,4,2,2.21538461538,2.27272727273,-0.727272727272728,3.75757575757576
SFake12,0,0,1,11,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,26.171,2598,2,0.714285714285714,60,1,4,2,2.328125,2.45454545455,-0.202331002331003,2.3030303030303
SFake10,0,0,1,9,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,13.53,2598,2,0.714285714285714,60,1,4,2,2.26153846154,2.21212121212,-0.25081585081585,2.47474747474747
SFake11,0,1,0,10,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,13.938,2598,2,0.714285714285714,60,1,4,2,2.07692307692,2.09090909091,0.036363636363637,1.61616161616162
SReal9,0,0,1,24,24,Accept|Reject,Reject,0,0,1,misinformation,single-choice,27.568,2598,2,0.714285714285714,60,1,4,2,2.37735849057,2.42857142857,0.026504941599281,2.30208333333333
SReal8,0,0,1,23,23,Accept|Reject,Reject,0,0,1,misinformation,single-choice,37.363,2598,2,0.714285714285714,60,1,4,2,2.56603773585,2.42857142857,0.068733153638815,2.75
SReal1,1,0,0,16,16,Accept|Reject,Accept,1,1,1,misinformation,single-choice,16.429,2598,2,0.714285714285714,60,1,4,2,2.76923076923,3.04761904762,0.301886792452831,3.82291666666667
SReal3,0,0,1,18,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,41.328,2598,2,0.714285714285714,60,1,4,2,2.16981132075,2.35714285714,-0.225516621743037,3.21875
SReal2,0,0,1,17,17,Accept|Reject,Reject,0,0,1,misinformation,single-choice,11.734,2598,2,0.714285714285714,60,1,4,2,2.28301886792,2.33333333333,-0.199011680143755,3.51041666666667
SReal5,1,0,0,20,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,33.604,2598,2,0.714285714285714,60,1,4,2,2.41509433962,2.38095238095,0.003144654088051,3.82291666666667
SReal4,0,0,1,19,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,18.617,2598,2,0.714285714285714,60,1,4,2,2.22641509434,2.28571428571,-0.335130278526505,3.65625
SReal7,0,0,1,22,22,Accept|Reject,Reject,0,0,1,misinformation,single-choice,38.011,2598,2,0.714285714285714,60,1,4,2,2.33962264151,2.52380952381,-0.520664869721474,2.60416666666667
SReal6,0,0,1,21,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,15.966,2598,2,0.714285714285714,60,1,4,2,2.66037735849,2.85714285714,0.254486884491486,3.55789473684211
SReal11,0,1,0,26,26,Accept|Reject,Reject,0,0,1,misinformation,single-choice,12.607,2598,2,0.714285714285714,60,1,4,2,2.61538461538,2.57142857143,0.072327044025158,2.13541666666667
SReal10,0,0,1,25,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,19.161,2598,2,0.714285714285714,60,1,4,2,2.35849056604,2.5,-0.472147349505839,2.71875
SReal12,0,0,1,27,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,17.701,2598,2,0.714285714285714,60,1,4,2,2.47169811321,2.2380952381,0.054357592093441,2.23958333333333
SFake8,0,1,0,7,7,Accept|Reject,Accept,1,0,0,misinformation,single-choice,12.104,2599,2,0.714285714285714,37,2,2,2,2.296875,2.48484848485,0.027972027972028,2.17171717171717
SFake9,0,0,1,8,8,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.554,2599,2,0.714285714285714,37,2,2,2,2.046875,2.21212121212,-0.404195804195805,2.53535353535353
SFake4,0,0,1,3,3,Accept|Reject,Accept,1,0,0,misinformation,single-choice,8.131,2599,2,0.714285714285714,37,2,2,2,2.12307692308,2.21212121212,-0.101631701631702,3.66666666666667
SFake5,1,0,0,4,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.518,2599,2,0.714285714285714,37,2,2,2,2.07692307692,2.09090909091,-0.73006993006993,3.92929292929293
SFake6,1,0,0,5,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.577,2599,2,0.714285714285714,37,2,2,2,2.078125,2.18181818182,-0.502367424242425,3.90816326530612
SFake7,0,0,1,6,6,Accept|Reject,Accept,1,0,0,misinformation,single-choice,24.206,2599,2,0.714285714285714,37,2,2,2,2.12307692308,2.18181818182,-0.144055944055944,2.45454545454545
SFake1,0,0,1,0,0,Accept|Reject,Accept,1,0,0,misinformation,single-choice,8.944,2599,2,0.714285714285714,37,2,2,2,2.13846153846,2.375,-0.878321678321678,3.67676767676768
SFake2,1,0,0,1,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.1,2599,2,0.714285714285714,37,2,2,2,2.03076923077,2.03125,-0.610256410256407,4.06060606060606
SFake3,0,0,1,2,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.657,2599,2,0.714285714285714,37,2,2,2,2.21538461538,2.27272727273,-0.727272727272728,3.75757575757576
SFake12,0,0,1,11,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.624,2599,2,0.714285714285714,37,2,2,2,2.328125,2.45454545455,-0.202331002331003,2.3030303030303
SFake10,0,0,1,9,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,7.949,2599,2,0.714285714285714,37,2,2,2,2.26153846154,2.21212121212,-0.25081585081585,2.47474747474747
SFake11,0,1,0,10,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.834,2599,2,0.714285714285714,37,2,2,2,2.07692307692,2.09090909091,0.036363636363637,1.61616161616162
SReal9,0,0,1,24,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,10.353,2599,2,0.714285714285714,37,2,2,2,2.37735849057,2.42857142857,0.026504941599281,2.30208333333333
SReal8,0,0,1,23,23,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.546,2599,2,0.714285714285714,37,2,2,2,2.56603773585,2.42857142857,0.068733153638815,2.75
SReal1,1,0,0,16,16,Accept|Reject,Accept,1,1,1,misinformation,single-choice,7.654,2599,2,0.714285714285714,37,2,2,2,2.76923076923,3.04761904762,0.301886792452831,3.82291666666667
SReal3,0,0,1,18,18,Accept|Reject,Accept,1,1,1,misinformation,single-choice,25.506,2599,2,0.714285714285714,37,2,2,2,2.16981132075,2.35714285714,-0.225516621743037,3.21875
SReal2,0,0,1,17,17,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.623,2599,2,0.714285714285714,37,2,2,2,2.28301886792,2.33333333333,-0.199011680143755,3.51041666666667
SReal5,1,0,0,20,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,12.354,2599,2,0.714285714285714,37,2,2,2,2.41509433962,2.38095238095,0.003144654088051,3.82291666666667
SReal4,0,0,1,19,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,10.291,2599,2,0.714285714285714,37,2,2,2,2.22641509434,2.28571428571,-0.335130278526505,3.65625
SReal7,0,0,1,22,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,15.982,2599,2,0.714285714285714,37,2,2,2,2.33962264151,2.52380952381,-0.520664869721474,2.60416666666667
SReal6,0,0,1,21,21,Accept|Reject,Accept,1,1,1,misinformation,single-choice,11.518,2599,2,0.714285714285714,37,2,2,2,2.66037735849,2.85714285714,0.254486884491486,3.55789473684211
SReal11,0,1,0,26,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,9.53,2599,2,0.714285714285714,37,2,2,2,2.61538461538,2.57142857143,0.072327044025158,2.13541666666667
SReal10,0,0,1,25,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,9.176,2599,2,0.714285714285714,37,2,2,2,2.35849056604,2.5,-0.472147349505839,2.71875
SReal12,0,0,1,27,27,Accept|Reject,Accept,1,1,1,misinformation,single-choice,10.257,2599,2,0.714285714285714,37,2,2,2,2.47169811321,2.2380952381,0.054357592093441,2.23958333333333
SFake8,0,1,0,7,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.06,2600,2,0.857142857142857,51,2,4,2,2.296875,2.48484848485,0.027972027972028,2.17171717171717
SFake9,0,0,1,8,8,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.634,2600,2,0.857142857142857,51,2,4,2,2.046875,2.21212121212,-0.404195804195805,2.53535353535353
SFake4,0,0,1,3,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,10.887,2600,2,0.857142857142857,51,2,4,2,2.12307692308,2.21212121212,-0.101631701631702,3.66666666666667
SFake5,1,0,0,4,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.181,2600,2,0.857142857142857,51,2,4,2,2.07692307692,2.09090909091,-0.73006993006993,3.92929292929293
SFake6,1,0,0,5,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,9.971,2600,2,0.857142857142857,51,2,4,2,2.078125,2.18181818182,-0.502367424242425,3.90816326530612
SFake7,0,0,1,6,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,7.68,2600,2,0.857142857142857,51,2,4,2,2.12307692308,2.18181818182,-0.144055944055944,2.45454545454545
SFake1,0,0,1,0,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.258,2600,2,0.857142857142857,51,2,4,2,2.13846153846,2.375,-0.878321678321678,3.67676767676768
SFake2,1,0,0,1,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.792,2600,2,0.857142857142857,51,2,4,2,2.03076923077,2.03125,-0.610256410256407,4.06060606060606
SFake3,0,0,1,2,2,Accept|Reject,Accept,1,0,0,misinformation,single-choice,8.353,2600,2,0.857142857142857,51,2,4,2,2.21538461538,2.27272727273,-0.727272727272728,3.75757575757576
SFake12,0,0,1,11,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,7.798,2600,2,0.857142857142857,51,2,4,2,2.328125,2.45454545455,-0.202331002331003,2.3030303030303
SFake10,0,0,1,9,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.53,2600,2,0.857142857142857,51,2,4,2,2.26153846154,2.21212121212,-0.25081585081585,2.47474747474747
SFake11,0,1,0,10,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,4.426,2600,2,0.857142857142857,51,2,4,2,2.07692307692,2.09090909091,0.036363636363637,1.61616161616162
SReal9,0,0,1,24,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,9.868,2600,2,0.857142857142857,51,2,4,2,2.37735849057,2.42857142857,0.026504941599281,2.30208333333333
SReal8,0,0,1,23,23,Accept|Reject,Reject,0,0,1,misinformation,single-choice,4.806,2600,2,0.857142857142857,51,2,4,2,2.56603773585,2.42857142857,0.068733153638815,2.75
SReal1,1,0,0,16,16,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.45,2600,2,0.857142857142857,51,2,4,2,2.76923076923,3.04761904762,0.301886792452831,3.82291666666667
SReal3,0,0,1,18,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,6.523,2600,2,0.857142857142857,51,2,4,2,2.16981132075,2.35714285714,-0.225516621743037,3.21875
SReal2,0,0,1,17,17,Accept|Reject,Reject,0,0,1,misinformation,single-choice,6.141,2600,2,0.857142857142857,51,2,4,2,2.28301886792,2.33333333333,-0.199011680143755,3.51041666666667
SReal5,1,0,0,20,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,7.633,2600,2,0.857142857142857,51,2,4,2,2.41509433962,2.38095238095,0.003144654088051,3.82291666666667
SReal4,0,0,1,19,19,Accept|Reject,Reject,0,0,1,misinformation,single-choice,7.094,2600,2,0.857142857142857,51,2,4,2,2.22641509434,2.28571428571,-0.335130278526505,3.65625
SReal7,0,0,1,22,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,8.091,2600,2,0.857142857142857,51,2,4,2,2.33962264151,2.52380952381,-0.520664869721474,2.60416666666667
SReal6,0,0,1,21,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,10.466,2600,2,0.857142857142857,51,2,4,2,2.66037735849,2.85714285714,0.254486884491486,3.55789473684211
SReal11,0,1,0,26,26,Accept|Reject,Reject,0,0,1,misinformation,single-choice,5.348,2600,2,0.857142857142857,51,2,4,2,2.61538461538,2.57142857143,0.072327044025158,2.13541666666667
SReal10,0,0,1,25,25,Accept|Reject,Reject,0,0,1,misinformation,single-choice,6.377,2600,2,0.857142857142857,51,2,4,2,2.35849056604,2.5,-0.472147349505839,2.71875
SReal12,0,0,1,27,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,5.741,2600,2,0.857142857142857,51,2,4,2,2.47169811321,2.2380952381,0.054357592093441,2.23958333333333
SFake8,0,1,0,7,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,16.836,2601,2,0.714285714285714,37,2,5,2,2.296875,2.48484848485,0.027972027972028,2.17171717171717
SFake9,0,0,1,8,8,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.704,2601,2,0.714285714285714,37,2,5,2,2.046875,2.21212121212,-0.404195804195805,2.53535353535353
SFake4,0,0,1,3,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,7.578,2601,2,0.714285714285714,37,2,5,2,2.12307692308,2.21212121212,-0.101631701631702,3.66666666666667
SFake5,1,0,0,4,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.396,2601,2,0.714285714285714,37,2,5,2,2.07692307692,2.09090909091,-0.73006993006993,3.92929292929293
SFake6,1,0,0,5,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.444,2601,2,0.714285714285714,37,2,5,2,2.078125,2.18181818182,-0.502367424242425,3.90816326530612
SFake7,0,0,1,6,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,13.863,2601,2,0.714285714285714,37,2,5,2,2.12307692308,2.18181818182,-0.144055944055944,2.45454545454545
SFake1,0,0,1,0,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,15.105,2601,2,0.714285714285714,37,2,5,2,2.13846153846,2.375,-0.878321678321678,3.67676767676768
SFake2,1,0,0,1,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.448,2601,2,0.714285714285714,37,2,5,2,2.03076923077,2.03125,-0.610256410256407,4.06060606060606
SFake3,0,0,1,2,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,16.038,2601,2,0.714285714285714,37,2,5,2,2.21538461538,2.27272727273,-0.727272727272728,3.75757575757576
SFake12,0,0,1,11,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,11.87,2601,2,0.714285714285714,37,2,5,2,2.328125,2.45454545455,-0.202331002331003,2.3030303030303
SFake10,0,0,1,9,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,6.252,2601,2,0.714285714285714,37,2,5,2,2.26153846154,2.21212121212,-0.25081585081585,2.47474747474747
SFake11,0,1,0,10,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,7.553,2601,2,0.714285714285714,37,2,5,2,2.07692307692,2.09090909091,0.036363636363637,1.61616161616162
SReal9,0,0,1,24,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,11.824,2601,2,0.714285714285714,37,2,5,2,2.37735849057,2.42857142857,0.026504941599281,2.30208333333333
SReal8,0,0,1,23,23,Accept|Reject,Accept,1,1,1,misinformation,single-choice,8.681,2601,2,0.714285714285714,37,2,5,2,2.56603773585,2.42857142857,0.068733153638815,2.75
SReal1,1,0,0,16,16,Accept|Reject,Accept,1,1,1,misinformation,single-choice,11.787,2601,2,0.714285714285714,37,2,5,2,2.76923076923,3.04761904762,0.301886792452831,3.82291666666667
SReal3,0,0,1,18,18,Accept|Reject,Accept,1,1,1,misinformation,single-choice,10.156,2601,2,0.714285714285714,37,2,5,2,2.16981132075,2.35714285714,-0.225516621743037,3.21875
SReal2,0,0,1,17,17,Accept|Reject,Accept,1,1,1,misinformation,single-choice,10.91,2601,2,0.714285714285714,37,2,5,2,2.28301886792,2.33333333333,-0.199011680143755,3.51041666666667
SReal5,1,0,0,20,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.679,2601,2,0.714285714285714,37,2,5,2,2.41509433962,2.38095238095,0.003144654088051,3.82291666666667
SReal4,0,0,1,19,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,6.841,2601,2,0.714285714285714,37,2,5,2,2.22641509434,2.28571428571,-0.335130278526505,3.65625
SReal7,0,0,1,22,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,8.476,2601,2,0.714285714285714,37,2,5,2,2.33962264151,2.52380952381,-0.520664869721474,2.60416666666667
SReal6,0,0,1,21,21,Accept|Reject,Accept,1,1,1,misinformation,single-choice,9.056,2601,2,0.714285714285714,37,2,5,2,2.66037735849,2.85714285714,0.254486884491486,3.55789473684211
SReal11,0,1,0,26,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,7.757,2601,2,0.714285714285714,37,2,5,2,2.61538461538,2.57142857143,0.072327044025158,2.13541666666667
SReal10,0,0,1,25,25,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.823,2601,2,0.714285714285714,37,2,5,2,2.35849056604,2.5,-0.472147349505839,2.71875
SReal12,0,0,1,27,27,Accept|Reject,Accept,1,1,1,misinformation,single-choice,8.183,2601,2,0.714285714285714,37,2,5,2,2.47169811321,2.2380952381,0.054357592093441,2.23958333333333
SFake8,0,1,0,7,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,20.151,2602,2,0.714285714285714,63,2,5,2,2.296875,2.48484848485,0.027972027972028,2.17171717171717
SFake9,0,0,1,8,8,Accept|Reject,Reject,0,1,0,misinformation,single-choice,13.666,2602,2,0.714285714285714,63,2,5,2,2.046875,2.21212121212,-0.404195804195805,2.53535353535353
SFake4,0,0,1,3,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,20.635,2602,2,0.714285714285714,63,2,5,2,2.12307692308,2.21212121212,-0.101631701631702,3.66666666666667
SFake5,1,0,0,4,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,8.316,2602,2,0.714285714285714,63,2,5,2,2.07692307692,2.09090909091,-0.73006993006993,3.92929292929293
SFake6,1,0,0,5,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,15.73,2602,2,0.714285714285714,63,2,5,2,2.078125,2.18181818182,-0.502367424242425,3.90816326530612
SFake7,0,0,1,6,6,Accept|Reject,Accept,1,0,0,misinformation,single-choice,25.101,2602,2,0.714285714285714,63,2,5,2,2.12307692308,2.18181818182,-0.144055944055944,2.45454545454545
SFake1,0,0,1,0,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,22.081,2602,2,0.714285714285714,63,2,5,2,2.13846153846,2.375,-0.878321678321678,3.67676767676768
SFake2,1,0,0,1,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,18.529,2602,2,0.714285714285714,63,2,5,2,2.03076923077,2.03125,-0.610256410256407,4.06060606060606
SFake3,0,0,1,2,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,24.361,2602,2,0.714285714285714,63,2,5,2,2.21538461538,2.27272727273,-0.727272727272728,3.75757575757576
SFake12,0,0,1,11,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,15.446,2602,2,0.714285714285714,63,2,5,2,2.328125,2.45454545455,-0.202331002331003,2.3030303030303
SFake10,0,0,1,9,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,9.59,2602,2,0.714285714285714,63,2,5,2,2.26153846154,2.21212121212,-0.25081585081585,2.47474747474747
SFake11,0,1,0,10,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,23.975,2602,2,0.714285714285714,63,2,5,2,2.07692307692,2.09090909091,0.036363636363637,1.61616161616162
SReal9,0,0,1,24,24,Accept|Reject,Reject,0,0,1,misinformation,single-choice,16.985,2602,2,0.714285714285714,63,2,5,2,2.37735849057,2.42857142857,0.026504941599281,2.30208333333333
SReal8,0,0,1,23,23,Accept|Reject,Reject,0,0,1,misinformation,single-choice,19.295,2602,2,0.714285714285714,63,2,5,2,2.56603773585,2.42857142857,0.068733153638815,2.75
SReal1,1,0,0,16,16,Accept|Reject,Accept,1,1,1,misinformation,single-choice,11.777,2602,2,0.714285714285714,63,2,5,2,2.76923076923,3.04761904762,0.301886792452831,3.82291666666667
SReal3,0,0,1,18,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,20.778,2602,2,0.714285714285714,63,2,5,2,2.16981132075,2.35714285714,-0.225516621743037,3.21875
SReal2,0,0,1,17,17,Accept|Reject,Accept,1,1,1,misinformation,single-choice,24.767,2602,2,0.714285714285714,63,2,5,2,2.28301886792,2.33333333333,-0.199011680143755,3.51041666666667
SReal5,1,0,0,20,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,12.277,2602,2,0.714285714285714,63,2,5,2,2.41509433962,2.38095238095,0.003144654088051,3.82291666666667
SReal4,0,0,1,19,19,Accept|Reject,Reject,0,0,1,misinformation,single-choice,16.274,2602,2,0.714285714285714,63,2,5,2,2.22641509434,2.28571428571,-0.335130278526505,3.65625
SReal7,0,0,1,22,22,Accept|Reject,Reject,0,0,1,misinformation,single-choice,24.585,2602,2,0.714285714285714,63,2,5,2,2.33962264151,2.52380952381,-0.520664869721474,2.60416666666667
SReal6,0,0,1,21,21,Accept|Reject,Accept,1,1,1,misinformation,single-choice,14.47,2602,2,0.714285714285714,63,2,5,2,2.66037735849,2.85714285714,0.254486884491486,3.55789473684211
SReal11,0,1,0,26,26,Accept|Reject,Reject,0,0,1,misinformation,single-choice,9.586,2602,2,0.714285714285714,63,2,5,2,2.61538461538,2.57142857143,0.072327044025158,2.13541666666667
SReal10,0,0,1,25,25,Accept|Reject,Reject,0,0,1,misinformation,single-choice,10.214,2602,2,0.714285714285714,63,2,5,2,2.35849056604,2.5,-0.472147349505839,2.71875
SReal12,0,0,1,27,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,15.643,2602,2,0.714285714285714,63,2,5,2,2.47169811321,2.2380952381,0.054357592093441,2.23958333333333
SFake8,0,1,0,7,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,23.481,2603,2,0.857142857142857,68,2,3,2,2.296875,2.48484848485,0.027972027972028,2.17171717171717
SFake9,0,0,1,8,8,Accept|Reject,Reject,0,1,0,misinformation,single-choice,21.501,2603,2,0.857142857142857,68,2,3,2,2.046875,2.21212121212,-0.404195804195805,2.53535353535353
SFake4,0,0,1,3,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,19.036,2603,2,0.857142857142857,68,2,3,2,2.12307692308,2.21212121212,-0.101631701631702,3.66666666666667
SFake5,1,0,0,4,4,Accept|Reject,Accept,1,0,0,misinformation,single-choice,16.492,2603,2,0.857142857142857,68,2,3,2,2.07692307692,2.09090909091,-0.73006993006993,3.92929292929293
SFake6,1,0,0,5,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,19.497,2603,2,0.857142857142857,68,2,3,2,2.078125,2.18181818182,-0.502367424242425,3.90816326530612
SFake7,0,0,1,6,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,27.985,2603,2,0.857142857142857,68,2,3,2,2.12307692308,2.18181818182,-0.144055944055944,2.45454545454545
SFake1,0,0,1,0,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,22.12,2603,2,0.857142857142857,68,2,3,2,2.13846153846,2.375,-0.878321678321678,3.67676767676768
SFake2,1,0,0,1,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,20.277,2603,2,0.857142857142857,68,2,3,2,2.03076923077,2.03125,-0.610256410256407,4.06060606060606
SFake3,0,0,1,2,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,18.194,2603,2,0.857142857142857,68,2,3,2,2.21538461538,2.27272727273,-0.727272727272728,3.75757575757576
SFake12,0,0,1,11,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,17.867,2603,2,0.857142857142857,68,2,3,2,2.328125,2.45454545455,-0.202331002331003,2.3030303030303
SFake10,0,0,1,9,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,20.223,2603,2,0.857142857142857,68,2,3,2,2.26153846154,2.21212121212,-0.25081585081585,2.47474747474747
SFake11,0,1,0,10,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,17.978,2603,2,0.857142857142857,68,2,3,2,2.07692307692,2.09090909091,0.036363636363637,1.61616161616162
