roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_ppc_R.mni	19	md1vp01v	1	NA	24	-60	48	580	R	3	2000	0
fangm_ppc_R.mni	20	md1vp01v	1	NA	16	-64	52	782	R	3	2000	0
fangm_ppc_R.mni	21	md1vp01v	1	NA	8	-64	48	679	R	3	2000	0
fangm_ppc_R.mni	22	md1vp01v	1	NA	20	-60	60	605	R	3	2000	0
fangm_ppc_R.mni	23	md1vp01v	1	NA	24	-68	52	661	R	3	2000	0
fangm_ppc_R.mni	24	md1vp01v	1	NA	20	-68	56	809	R	3	2000	0
fangm_ppc_R.mni	25	md1vp01v	1	NA	12	-68	52	766	R	3	2000	0
fangm_ppc_R.mni	26	md1vp01v	1	NA	8	-68	56	591	R	3	2000	0
fangm_ppc_R.mni	27	md1vp01v	1	NA	8	-68	52	808	R	3	2000	0
fangm_ppc_R.mni	28	md1vp01v	1	NA	16	-60	60	710	R	3	2000	0
fangm_ppc_R.mni	1	md1vp01v	1	NA	12	-64	56	685	R	1	3000	1
fangm_ppc_R.mni	2	md1vp01v	1	NA	20	-60	60	630	R	1	3000	1
fangm_ppc_R.mni	3	md1vp01v	1	NA	8	-64	48	626	R	1	3000	1
fangm_ppc_R.mni	4	md1vp01v	1	NA	8	-64	60	907	R	1	3000	1
fangm_ppc_R.mni	5	md1vp01v	1	NA	16	-64	60	746	R	1	3000	1
fangm_ppc_R.mni	6	md1vp01v	1	NA	12	-68	56	806	R	1	3000	1
fangm_ppc_R.mni	7	md1vp01v	1	NA	16	-60	60	731	R	1	3000	1
fangm_ppc_R.mni	8	md1vp01v	1	NA	24	-60	48	603	R	1	3000	1
fangm_ppc_R.mni	9	md1vp01v	1	NA	12	-68	52	801	R	1	3000	1
fangm_ppc_R.mni	10	md1vp01v	1	NA	20	-64	56	698	R	1	3000	1
fangm_ppc_R.mni	11	md1vp01v	1	NA	12	-60	60	794	R	1	3000	1
fangm_ppc_R.mni	12	md1vp01v	1	NA	12	-64	60	855	R	1	3000	1
fangm_ppc_R.mni	13	md1vp01v	1	NA	8	-68	56	614	R	1	3000	1
fangm_ppc_R.mni	14	md1vp01v	1	NA	24	-68	56	763	R	1	3000	1
fangm_ppc_R.mni	15	md1vp01v	1	NA	12	-64	52	590	R	1	3000	1
fangm_ppc_R.mni	16	md1vp01v	1	NA	24	-64	52	678	R	1	3000	1
fangm_ppc_R.mni	17	md1vp01v	1	NA	16	-60	64	757	R	1	3000	1
fangm_ppc_R.mni	18	md1vp01v	1	NA	16	-68	56	998	R	1	3000	1
fangm_ppc_R.mni	19	md1vp01v	1	NA	24	-68	52	679	R	1	3000	1
fangm_ppc_R.mni	20	md1vp01v	1	NA	20	-68	56	798	R	1	3000	1
fangm_ppc_R.mni	21	md1vp01v	1	NA	12	-64	48	619	R	1	3000	1
fangm_ppc_R.mni	22	md1vp01v	1	NA	16	-64	48	848	R	1	3000	1
fangm_ppc_R.mni	23	md1vp01v	1	NA	8	-64	56	759	R	1	3000	1
fangm_ppc_R.mni	24	md1vp01v	1	NA	20	-64	60	727	R	1	3000	1
fangm_ppc_R.mni	25	md1vp01v	1	NA	16	-64	56	719	R	1	3000	1
fangm_ppc_R.mni	26	md1vp01v	1	NA	8	-68	52	843	R	1	3000	1
fangm_ppc_R.mni	27	md1vp01v	1	NA	16	-64	52	768	R	1	3000	1
fangm_ppc_R.mni	28	md1vp01v	1	NA	24	-64	56	772	R	1	3000	1
fangm_ppc_R.mni	1	md1vp01v	1	NA	16	-64	52	780	R	2	3000	1
fangm_ppc_R.mni	2	md1vp01v	1	NA	16	-68	56	981	R	2	3000	1
fangm_ppc_R.mni	3	md1vp01v	1	NA	24	-64	52	687	R	2	3000	1
fangm_ppc_R.mni	4	md1vp01v	1	NA	12	-64	60	848	R	2	3000	1
fangm_ppc_R.mni	5	md1vp01v	1	NA	16	-60	64	758	R	2	3000	1
fangm_ppc_R.mni	6	md1vp01v	1	NA	12	-68	52	809	R	2	3000	1
fangm_ppc_R.mni	7	md1vp01v	1	NA	16	-60	60	732	R	2	3000	1
fangm_ppc_R.mni	8	md1vp01v	1	NA	12	-64	48	603	R	2	3000	1
fangm_ppc_R.mni	9	md1vp01v	1	NA	16	-64	60	734	R	2	3000	1
fangm_ppc_R.mni	10	md1vp01v	1	NA	20	-68	56	809	R	2	3000	1
fangm_ppc_R.mni	11	md1vp01v	1	NA	12	-64	52	585	R	2	3000	1
fangm_ppc_R.mni	12	md1vp01v	1	NA	12	-68	56	801	R	2	3000	1
fangm_ppc_R.mni	13	md1vp01v	1	NA	24	-68	52	700	R	2	3000	1
fangm_ppc_R.mni	14	md1vp01v	1	NA	12	-64	56	687	R	2	3000	1
fangm_ppc_R.mni	15	md1vp01v	1	NA	16	-64	48	846	R	2	3000	1
fangm_ppc_R.mni	16	md1vp01v	1	NA	20	-64	60	737	R	2	3000	1
fangm_ppc_R.mni	17	md1vp01v	1	NA	8	-68	52	812	R	2	3000	1
fangm_ppc_R.mni	18	md1vp01v	1	NA	24	-60	48	597	R	2	3000	1
fangm_ppc_R.mni	19	md1vp01v	1	NA	8	-64	56	771	R	2	3000	1
fangm_ppc_R.mni	20	md1vp01v	1	NA	8	-64	48	601	R	2	3000	1
fangm_ppc_R.mni	21	md1vp01v	1	NA	24	-64	56	759	R	2	3000	1
fangm_ppc_R.mni	22	md1vp01v	1	NA	20	-64	56	703	R	2	3000	1
fangm_ppc_R.mni	23	md1vp01v	1	NA	8	-64	60	931	R	2	3000	1
fangm_ppc_R.mni	24	md1vp01v	1	NA	12	-60	60	803	R	2	3000	1
fangm_ppc_R.mni	25	md1vp01v	1	NA	24	-68	56	743	R	2	3000	1
fangm_ppc_R.mni	26	md1vp01v	1	NA	8	-68	56	589	R	2	3000	1
fangm_ppc_R.mni	27	md1vp01v	1	NA	20	-60	60	638	R	2	3000	1
fangm_ppc_R.mni	28	md1vp01v	1	NA	16	-64	56	716	R	2	3000	1
fangm_ppc_R.mni	1	md1vp01v	1	NA	24	-68	52	681	R	3	3000	1
fangm_ppc_R.mni	2	md1vp01v	1	NA	24	-68	56	755	R	3	3000	1
fangm_ppc_R.mni	3	md1vp01v	1	NA	16	-68	56	989	R	3	3000	1
fangm_ppc_R.mni	4	md1vp01v	1	NA	12	-64	60	851	R	3	3000	1
fangm_ppc_R.mni	5	md1vp01v	1	NA	16	-60	60	736	R	3	3000	1
fangm_ppc_R.mni	6	md1vp01v	1	NA	20	-60	60	614	R	3	3000	1
fangm_ppc_R.mni	7	md1vp01v	1	NA	12	-64	48	648	R	3	3000	1
fangm_ppc_R.mni	8	md1vp01v	1	NA	12	-60	60	813	R	3	3000	1
fangm_ppc_R.mni	9	md1vp01v	1	NA	24	-64	56	762	R	3	3000	1
fangm_ppc_R.mni	10	md1vp01v	1	NA	16	-64	48	847	R	3	3000	1
fangm_ppc_R.mni	11	md1vp01v	1	NA	12	-64	52	602	R	3	3000	1
fangm_ppc_R.mni	12	md1vp01v	1	NA	8	-68	52	802	R	3	3000	1
fangm_ppc_R.mni	13	md1vp01v	1	NA	8	-64	56	776	R	3	3000	1
fangm_ppc_R.mni	14	md1vp01v	1	NA	12	-64	56	694	R	3	3000	1
fangm_ppc_R.mni	15	md1vp01v	1	NA	20	-68	56	820	R	3	3000	1
fangm_ppc_R.mni	16	md1vp01v	1	NA	24	-60	48	649	R	3	3000	1
fangm_ppc_R.mni	17	md1vp01v	1	NA	20	-64	56	704	R	3	3000	1
fangm_ppc_R.mni	18	md1vp01v	1	NA	16	-64	60	735	R	3	3000	1
fangm_ppc_R.mni	19	md1vp01v	1	NA	16	-64	52	761	R	3	3000	1
fangm_ppc_R.mni	20	md1vp01v	1	NA	8	-64	60	919	R	3	3000	1
fangm_ppc_R.mni	21	md1vp01v	1	NA	24	-64	52	672	R	3	3000	1
fangm_ppc_R.mni	22	md1vp01v	1	NA	16	-60	64	764	R	3	3000	1
fangm_ppc_R.mni	23	md1vp01v	1	NA	8	-68	56	601	R	3	3000	1
fangm_ppc_R.mni	24	md1vp01v	1	NA	20	-64	60	732	R	3	3000	1
fangm_ppc_R.mni	25	md1vp01v	1	NA	16	-64	56	709	R	3	3000	1
fangm_ppc_R.mni	26	md1vp01v	1	NA	12	-68	52	804	R	3	3000	1
fangm_ppc_R.mni	27	md1vp01v	1	NA	12	-68	56	817	R	3	3000	1
fangm_ppc_R.mni	28	md1vp01v	1	NA	8	-64	48	625	R	3	3000	1
