roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_pfc_L.mni	25	md1vp01v	1	NA	-28	8	48	540	R	3	3500	0
fangm_pfc_L.mni	26	md1vp01v	1	NA	-24	8	48	519	R	3	3500	0
fangm_pfc_L.mni	27	md1vp01v	1	NA	-20	8	52	613	R	3	3500	0
fangm_pfc_L.mni	28	md1vp01v	1	NA	-24	12	44	525	R	3	3500	0
fangm_pfc_L.mni	29	md1vp01v	1	NA	-28	24	44	632	R	3	3500	0
fangm_pfc_L.mni	30	md1vp01v	1	NA	-20	20	44	559	R	3	3500	0
fangm_pfc_L.mni	31	md1vp01v	1	NA	-16	16	48	445	R	3	3500	0
fangm_pfc_L.mni	32	md1vp01v	1	NA	-32	12	48	640	R	3	3500	0
fangm_pfc_L.mni	33	md1vp01v	1	NA	-28	20	44	693	R	3	3500	0
fangm_pfc_L.mni	1	md1vp01v	1	NA	-20	20	40	652	R	1	2000	0
fangm_pfc_L.mni	2	md1vp01v	1	NA	-32	12	48	638	R	1	2000	0
fangm_pfc_L.mni	3	md1vp01v	1	NA	-20	16	40	632	R	1	2000	0
fangm_pfc_L.mni	4	md1vp01v	1	NA	-16	8	52	661	R	1	2000	0
fangm_pfc_L.mni	5	md1vp01v	1	NA	-20	16	48	602	R	1	2000	0
fangm_pfc_L.mni	6	md1vp01v	1	NA	-28	12	44	617	R	1	2000	0
fangm_pfc_L.mni	7	md1vp01v	1	NA	-20	12	48	559	R	1	2000	0
fangm_pfc_L.mni	8	md1vp01v	1	NA	-32	24	44	594	R	1	2000	0
fangm_pfc_L.mni	9	md1vp01v	1	NA	-28	24	44	623	R	1	2000	0
fangm_pfc_L.mni	10	md1vp01v	1	NA	-28	12	48	567	R	1	2000	0
fangm_pfc_L.mni	11	md1vp01v	1	NA	-24	20	44	747	R	1	2000	0
fangm_pfc_L.mni	12	md1vp01v	1	NA	-24	12	48	597	R	1	2000	0
fangm_pfc_L.mni	13	md1vp01v	1	NA	-20	16	44	632	R	1	2000	0
fangm_pfc_L.mni	14	md1vp01v	1	NA	-24	12	44	514	R	1	2000	0
fangm_pfc_L.mni	15	md1vp01v	1	NA	-16	12	52	615	R	1	2000	0
fangm_pfc_L.mni	16	md1vp01v	1	NA	-16	16	48	469	R	1	2000	0
fangm_pfc_L.mni	17	md1vp01v	1	NA	-16	16	40	485	R	1	2000	0
fangm_pfc_L.mni	18	md1vp01v	1	NA	-28	4	48	665	R	1	2000	0
fangm_pfc_L.mni	19	md1vp01v	1	NA	-20	8	48	589	R	1	2000	0
fangm_pfc_L.mni	20	md1vp01v	1	NA	-32	20	44	623	R	1	2000	0
fangm_pfc_L.mni	21	md1vp01v	1	NA	-24	24	44	755	R	1	2000	0
fangm_pfc_L.mni	22	md1vp01v	1	NA	-20	8	52	602	R	1	2000	0
fangm_pfc_L.mni	23	md1vp01v	1	NA	-16	12	48	511	R	1	2000	0
fangm_pfc_L.mni	24	md1vp01v	1	NA	-12	8	52	486	R	1	2000	0
fangm_pfc_L.mni	25	md1vp01v	1	NA	-28	8	48	539	R	1	2000	0
fangm_pfc_L.mni	26	md1vp01v	1	NA	-24	8	48	523	R	1	2000	0
fangm_pfc_L.mni	27	md1vp01v	1	NA	-20	12	44	551	R	1	2000	0
fangm_pfc_L.mni	28	md1vp01v	1	NA	-28	16	48	647	R	1	2000	0
fangm_pfc_L.mni	29	md1vp01v	1	NA	-20	20	44	574	R	1	2000	0
fangm_pfc_L.mni	30	md1vp01v	1	NA	-28	20	44	690	R	1	2000	0
fangm_pfc_L.mni	31	md1vp01v	1	NA	-24	16	44	691	R	1	2000	0
fangm_pfc_L.mni	32	md1vp01v	1	NA	-24	16	48	683	R	1	2000	0
fangm_pfc_L.mni	33	md1vp01v	1	NA	-32	8	48	523	R	1	2000	0
fangm_pfc_L.mni	1	md1vp01v	1	NA	-24	8	48	502	R	2	2000	0
fangm_pfc_L.mni	2	md1vp01v	1	NA	-20	12	44	547	R	2	2000	0
fangm_pfc_L.mni	3	md1vp01v	1	NA	-28	16	48	650	R	2	2000	0
fangm_pfc_L.mni	4	md1vp01v	1	NA	-20	16	48	586	R	2	2000	0
fangm_pfc_L.mni	5	md1vp01v	1	NA	-16	12	52	620	R	2	2000	0
fangm_pfc_L.mni	6	md1vp01v	1	NA	-28	8	48	516	R	2	2000	0
fangm_pfc_L.mni	7	md1vp01v	1	NA	-16	12	48	520	R	2	2000	0
fangm_pfc_L.mni	8	md1vp01v	1	NA	-28	20	44	668	R	2	2000	0
fangm_pfc_L.mni	9	md1vp01v	1	NA	-24	20	44	741	R	2	2000	0
fangm_pfc_L.mni	10	md1vp01v	1	NA	-20	12	48	552	R	2	2000	0
fangm_pfc_L.mni	11	md1vp01v	1	NA	-24	16	44	706	R	2	2000	0
fangm_pfc_L.mni	12	md1vp01v	1	NA	-20	16	40	664	R	2	2000	0
fangm_pfc_L.mni	13	md1vp01v	1	NA	-28	12	44	620	R	2	2000	0
fangm_pfc_L.mni	14	md1vp01v	1	NA	-32	12	48	633	R	2	2000	0
fangm_pfc_L.mni	15	md1vp01v	1	NA	-28	12	48	563	R	2	2000	0
fangm_pfc_L.mni	16	md1vp01v	1	NA	-20	20	40	662	R	2	2000	0
fangm_pfc_L.mni	17	md1vp01v	1	NA	-16	8	52	674	R	2	2000	0
fangm_pfc_L.mni	18	md1vp01v	1	NA	-16	16	48	454	R	2	2000	0
fangm_pfc_L.mni	19	md1vp01v	1	NA	-12	8	52	486	R	2	2000	0
fangm_pfc_L.mni	20	md1vp01v	1	NA	-24	16	48	696	R	2	2000	0
fangm_pfc_L.mni	21	md1vp01v	1	NA	-20	16	44	631	R	2	2000	0
fangm_pfc_L.mni	22	md1vp01v	1	NA	-24	12	44	525	R	2	2000	0
fangm_pfc_L.mni	23	md1vp01v	1	NA	-24	12	48	587	R	2	2000	0
fangm_pfc_L.mni	24	md1vp01v	1	NA	-24	24	44	764	R	2	2000	0
fangm_pfc_L.mni	25	md1vp01v	1	NA	-32	20	44	614	R	2	2000	0
