roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
actr_goal_R.mni	44	md1vp01v	1	NA	12	12	36	632	R	3	3500	0
actr_goal_R.mni	45	md1vp01v	1	NA	12	12	48	511	R	3	3500	0
actr_goal_R.mni	46	md1vp01v	1	NA	8	12	44	723	R	3	3500	0
actr_goal_R.mni	47	md1vp01v	1	NA	4	12	48	701	R	3	3500	0
actr_goal_R.mni	48	md1vp01v	1	NA	12	12	44	605	R	3	3500	0
actr_goal_R.mni	1	md1vp01v	1	NA	12	12	48	530	R	4	3500	0
actr_goal_R.mni	2	md1vp01v	1	NA	12	12	44	606	R	4	3500	0
actr_goal_R.mni	3	md1vp01v	1	NA	12	8	48	496	R	4	3500	0
actr_goal_R.mni	4	md1vp01v	1	NA	12	8	44	554	R	4	3500	0
actr_goal_R.mni	1	md1vp01v	1	NA	12	12	44	597	R	5	3500	0
actr_goal_R.mni	2	md1vp01v	1	NA	12	12	48	525	R	5	3500	0
actr_goal_R.mni	3	md1vp01v	1	NA	12	8	48	484	R	5	3500	0
actr_goal_R.mni	4	md1vp01v	1	NA	12	8	44	569	R	5	3500	0
actr_goal_R.mni	1	md1vp01v	1	NA	12	8	36	610	R	1	2000	0
actr_goal_R.mni	2	md1vp01v	1	NA	0	4	36	740	R	1	2000	0
actr_goal_R.mni	3	md1vp01v	1	NA	0	8	48	636	R	1	2000	0
actr_goal_R.mni	4	md1vp01v	1	NA	0	4	48	683	R	1	2000	0
actr_goal_R.mni	5	md1vp01v	1	NA	12	12	44	585	R	1	2000	0
actr_goal_R.mni	6	md1vp01v	1	NA	12	4	44	456	R	1	2000	0
actr_goal_R.mni	7	md1vp01v	1	NA	12	8	44	540	R	1	2000	0
actr_goal_R.mni	8	md1vp01v	1	NA	4	4	48	665	R	1	2000	0
actr_goal_R.mni	9	md1vp01v	1	NA	12	12	36	630	R	1	2000	0
actr_goal_R.mni	10	md1vp01v	1	NA	12	8	48	471	R	1	2000	0
actr_goal_R.mni	11	md1vp01v	1	NA	4	12	36	733	R	1	2000	0
actr_goal_R.mni	12	md1vp01v	1	NA	8	4	48	610	R	1	2000	0
actr_goal_R.mni	13	md1vp01v	1	NA	4	8	48	691	R	1	2000	0
actr_goal_R.mni	14	md1vp01v	1	NA	0	8	36	706	R	1	2000	0
actr_goal_R.mni	15	md1vp01v	1	NA	4	12	44	741	R	1	2000	0
actr_goal_R.mni	16	md1vp01v	1	NA	12	4	40	529	R	1	2000	0
actr_goal_R.mni	17	md1vp01v	1	NA	0	4	44	647	R	1	2000	0
actr_goal_R.mni	18	md1vp01v	1	NA	0	4	40	664	R	1	2000	0
actr_goal_R.mni	19	md1vp01v	1	NA	8	4	36	623	R	1	2000	0
actr_goal_R.mni	20	md1vp01v	1	NA	0	8	44	690	R	1	2000	0
actr_goal_R.mni	21	md1vp01v	1	NA	4	8	40	676	R	1	2000	0
actr_goal_R.mni	22	md1vp01v	1	NA	12	4	36	528	R	1	2000	0
actr_goal_R.mni	23	md1vp01v	1	NA	4	4	44	649	R	1	2000	0
actr_goal_R.mni	24	md1vp01v	1	NA	4	4	40	669	R	1	2000	0
actr_goal_R.mni	25	md1vp01v	1	NA	0	8	40	684	R	1	2000	0
actr_goal_R.mni	26	md1vp01v	1	NA	12	12	48	508	R	1	2000	0
actr_goal_R.mni	27	md1vp01v	1	NA	8	8	48	557	R	1	2000	0
actr_goal_R.mni	28	md1vp01v	1	NA	8	8	36	672	R	1	2000	0
actr_goal_R.mni	29	md1vp01v	1	NA	12	4	48	450	R	1	2000	0
actr_goal_R.mni	30	md1vp01v	1	NA	4	8	44	711	R	1	2000	0
actr_goal_R.mni	31	md1vp01v	1	NA	8	4	44	593	R	1	2000	0
actr_goal_R.mni	32	md1vp01v	1	NA	12	8	40	656	R	1	2000	0
actr_goal_R.mni	33	md1vp01v	1	NA	8	12	44	750	R	1	2000	0
actr_goal_R.mni	34	md1vp01v	1	NA	12	12	40	643	R	1	2000	0
actr_goal_R.mni	35	md1vp01v	1	NA	4	4	36	731	R	1	2000	0
actr_goal_R.mni	36	md1vp01v	1	NA	8	4	40	609	R	1	2000	0
actr_goal_R.mni	37	md1vp01v	1	NA	4	12	40	744	R	1	2000	0
actr_goal_R.mni	38	md1vp01v	1	NA	8	12	48	625	R	1	2000	0
actr_goal_R.mni	39	md1vp01v	1	NA	8	8	40	740	R	1	2000	0
actr_goal_R.mni	40	md1vp01v	1	NA	4	12	48	700	R	1	2000	0
actr_goal_R.mni	41	md1vp01v	1	NA	0	12	44	702	R	1	2000	0
actr_goal_R.mni	42	md1vp01v	1	NA	8	12	40	768	R	1	2000	0
actr_goal_R.mni	43	md1vp01v	1	NA	0	12	48	666	R	1	2000	0
actr_goal_R.mni	44	md1vp01v	1	NA	8	8	44	676	R	1	2000	0
actr_goal_R.mni	45	md1vp01v	1	NA	8	12	36	766	R	1	2000	0
actr_goal_R.mni	46	md1vp01v	1	NA	0	12	36	740	R	1	2000	0
actr_goal_R.mni	47	md1vp01v	1	NA	4	8	36	723	R	1	2000	0
actr_goal_R.mni	48	md1vp01v	1	NA	0	12	40	718	R	1	2000	0
actr_goal_R.mni	1	md1vp01v	1	NA	4	4	44	658	R	2	2000	0
actr_goal_R.mni	2	md1vp01v	1	NA	4	12	48	689	R	2	2000	0
actr_goal_R.mni	3	md1vp01v	1	NA	0	12	44	711	R	2	2000	0
actr_goal_R.mni	4	md1vp01v	1	NA	4	8	36	693	R	2	2000	0
actr_goal_R.mni	5	md1vp01v	1	NA	12	4	48	447	R	2	2000	0
