roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_acc_R.mni	40	md1vp01v	1	NA	20	8	44	593	R	2	3500	0
fangm_acc_R.mni	41	md1vp01v	1	NA	12	8	44	560	R	2	3500	0
fangm_acc_R.mni	42	md1vp01v	1	NA	16	8	52	707	R	2	3500	0
fangm_acc_R.mni	43	md1vp01v	1	NA	20	16	44	618	R	2	3500	0
fangm_acc_R.mni	44	md1vp01v	1	NA	16	16	44	484	R	2	3500	0
fangm_acc_R.mni	45	md1vp01v	1	NA	20	4	44	624	R	2	3500	0
fangm_acc_R.mni	46	md1vp01v	1	NA	24	0	56	668	R	2	3500	0
fangm_acc_R.mni	47	md1vp01v	1	NA	32	20	44	547	R	2	3500	0
fangm_acc_R.mni	48	md1vp01v	1	NA	28	4	48	512	R	2	3500	0
fangm_acc_R.mni	49	md1vp01v	1	NA	16	8	44	554	R	2	3500	0
fangm_acc_R.mni	50	md1vp01v	1	NA	20	20	44	781	R	2	3500	0
fangm_acc_R.mni	51	md1vp01v	1	NA	24	20	40	694	R	2	3500	0
fangm_acc_R.mni	52	md1vp01v	1	NA	12	12	44	615	R	2	3500	0
fangm_acc_R.mni	53	md1vp01v	1	NA	28	12	52	579	R	2	3500	0
fangm_acc_R.mni	54	md1vp01v	1	NA	24	4	48	563	R	2	3500	0
fangm_acc_R.mni	55	md1vp01v	1	NA	20	4	52	676	R	2	3500	0
fangm_acc_R.mni	56	md1vp01v	1	NA	24	16	44	729	R	2	3500	0
fangm_acc_R.mni	57	md1vp01v	1	NA	12	8	48	488	R	2	3500	0
fangm_acc_R.mni	58	md1vp01v	1	NA	24	8	44	683	R	2	3500	0
fangm_acc_R.mni	59	md1vp01v	1	NA	20	8	48	631	R	2	3500	0
fangm_acc_R.mni	60	md1vp01v	1	NA	24	0	48	638	R	2	3500	0
fangm_acc_R.mni	61	md1vp01v	1	NA	16	4	48	652	R	2	3500	0
fangm_acc_R.mni	62	md1vp01v	1	NA	24	-4	56	693	R	2	3500	0
fangm_acc_R.mni	63	md1vp01v	1	NA	28	16	44	579	R	2	3500	0
fangm_acc_R.mni	1	md1vp01v	1	NA	24	20	44	723	R	3	3500	0
fangm_acc_R.mni	2	md1vp01v	1	NA	12	8	44	544	R	3	3500	0
fangm_acc_R.mni	3	md1vp01v	1	NA	24	4	56	572	R	3	3500	0
fangm_acc_R.mni	4	md1vp01v	1	NA	24	8	48	705	R	3	3500	0
fangm_acc_R.mni	5	md1vp01v	1	NA	20	0	52	754	R	3	3500	0
fangm_acc_R.mni	6	md1vp01v	1	NA	16	8	52	695	R	3	3500	0
fangm_acc_R.mni	7	md1vp01v	1	NA	16	8	44	530	R	3	3500	0
fangm_acc_R.mni	8	md1vp01v	1	NA	24	8	52	659	R	3	3500	0
fangm_acc_R.mni	9	md1vp01v	1	NA	16	8	48	613	R	3	3500	0
fangm_acc_R.mni	10	md1vp01v	1	NA	32	0	48	741	R	3	3500	0
fangm_acc_R.mni	11	md1vp01v	1	NA	28	4	52	507	R	3	3500	0
fangm_acc_R.mni	12	md1vp01v	1	NA	20	12	44	606	R	3	3500	0
fangm_acc_R.mni	13	md1vp01v	1	NA	20	0	48	757	R	3	3500	0
fangm_acc_R.mni	14	md1vp01v	1	NA	20	16	44	625	R	3	3500	0
fangm_acc_R.mni	15	md1vp01v	1	NA	16	16	44	472	R	3	3500	0
fangm_acc_R.mni	16	md1vp01v	1	NA	20	12	52	533	R	3	3500	0
fangm_acc_R.mni	17	md1vp01v	1	NA	24	4	44	532	R	3	3500	0
fangm_acc_R.mni	18	md1vp01v	1	NA	28	12	44	524	R	3	3500	0
fangm_acc_R.mni	19	md1vp01v	1	NA	28	12	48	569	R	3	3500	0
fangm_acc_R.mni	20	md1vp01v	1	NA	20	8	48	653	R	3	3500	0
fangm_acc_R.mni	21	md1vp01v	1	NA	24	4	48	540	R	3	3500	0
fangm_acc_R.mni	22	md1vp01v	1	NA	28	0	48	641	R	3	3500	0
fangm_acc_R.mni	23	md1vp01v	1	NA	28	16	48	625	R	3	3500	0
fangm_acc_R.mni	24	md1vp01v	1	NA	12	4	52	442	R	3	3500	0
fangm_acc_R.mni	25	md1vp01v	1	NA	12	8	48	445	R	3	3500	0
fangm_acc_R.mni	26	md1vp01v	1	NA	32	4	48	572	R	3	3500	0
fangm_acc_R.mni	27	md1vp01v	1	NA	16	4	52	644	R	3	3500	0
fangm_acc_R.mni	28	md1vp01v	1	NA	16	16	48	432	R	3	3500	0
fangm_acc_R.mni	29	md1vp01v	1	NA	24	12	48	736	R	3	3500	0
fangm_acc_R.mni	30	md1vp01v	1	NA	24	16	44	731	R	3	3500	0
fangm_acc_R.mni	31	md1vp01v	1	NA	28	20	44	663	R	3	3500	0
fangm_acc_R.mni	32	md1vp01v	1	NA	24	8	44	683	R	3	3500	0
fangm_acc_R.mni	33	md1vp01v	1	NA	28	12	52	578	R	3	3500	0
fangm_acc_R.mni	34	md1vp01v	1	NA	16	12	48	475	R	3	3500	0
fangm_acc_R.mni	35	md1vp01v	1	NA	28	16	44	574	R	3	3500	0
fangm_acc_R.mni	36	md1vp01v	1	NA	20	20	44	763	R	3	3500	0
fangm_acc_R.mni	37	md1vp01v	1	NA	20	4	52	650	R	3	3500	0
fangm_acc_R.mni	38	md1vp01v	1	NA	24	20	40	701	R	3	3500	0
fangm_acc_R.mni	39	md1vp01v	1	NA	12	12	44	605	R	3	3500	0
fangm_acc_R.mni	40	md1vp01v	1	NA	20	0	56	705	R	3	3500	0
fangm_acc_R.mni	41	md1vp01v	1	NA	24	-4	56	697	R	3	3500	0
fangm_acc_R.mni	42	md1vp01v	1	NA	12	12	48	511	R	3	3500	0
fangm_acc_R.mni	43	md1vp01v	1	NA	24	12	44	725	R	3	3500	0
fangm_acc_R.mni	44	md1vp01v	1	NA	24	0	48	607	R	3	3500	0
fangm_acc_R.mni	45	md1vp01v	1	NA	24	4	52	558	R	3	3500	0
fangm_acc_R.mni	46	md1vp01v	1	NA	20	8	44	584	R	3	3500	0
fangm_acc_R.mni	47	md1vp01v	1	NA	24	12	52	704	R	3	3500	0
fangm_acc_R.mni	48	md1vp01v	1	NA	28	0	52	649	R	3	3500	0
fangm_acc_R.mni	49	md1vp01v	1	NA	24	0	56	636	R	3	3500	0
fangm_acc_R.mni	50	md1vp01v	1	NA	16	12	44	444	R	3	3500	0
fangm_acc_R.mni	51	md1vp01v	1	NA	16	4	48	660	R	3	3500	0
fangm_acc_R.mni	52	md1vp01v	1	NA	24	0	52	619	R	3	3500	0
fangm_acc_R.mni	53	md1vp01v	1	NA	20	16	48	519	R	3	3500	0
fangm_acc_R.mni	54	md1vp01v	1	NA	20	4	44	605	R	3	3500	0
fangm_acc_R.mni	55	md1vp01v	1	NA	20	8	52	684	R	3	3500	0
fangm_acc_R.mni	56	md1vp01v	1	NA	20	4	48	677	R	3	3500	0
fangm_acc_R.mni	57	md1vp01v	1	NA	28	20	40	586	R	3	3500	0
fangm_acc_R.mni	58	md1vp01v	1	NA	32	20	44	545	R	3	3500	0
fangm_acc_R.mni	59	md1vp01v	1	NA	20	12	48	566	R	3	3500	0
fangm_acc_R.mni	60	md1vp01v	1	NA	28	8	48	552	R	3	3500	0
fangm_acc_R.mni	61	md1vp01v	1	NA	28	4	48	512	R	3	3500	0
fangm_acc_R.mni	62	md1vp01v	1	NA	24	16	48	679	R	3	3500	0
fangm_acc_R.mni	63	md1vp01v	1	NA	20	-4	56	515	R	3	3500	0
fangm_acc_R.mni	1	md1vp01v	1	NA	12	12	48	508	R	1	2000	0
fangm_acc_R.mni	2	md1vp01v	1	NA	16	4	48	650	R	1	2000	0
fangm_acc_R.mni	3	md1vp01v	1	NA	24	16	44	728	R	1	2000	0
fangm_acc_R.mni	4	md1vp01v	1	NA	28	0	52	663	R	1	2000	0
fangm_acc_R.mni	5	md1vp01v	1	NA	20	4	48	662	R	1	2000	0
fangm_acc_R.mni	6	md1vp01v	1	NA	20	12	44	596	R	1	2000	0
fangm_acc_R.mni	7	md1vp01v	1	NA	24	16	48	673	R	1	2000	0
fangm_acc_R.mni	8	md1vp01v	1	NA	20	0	52	774	R	1	2000	0
fangm_acc_R.mni	9	md1vp01v	1	NA	20	16	44	605	R	1	2000	0
fangm_acc_R.mni	10	md1vp01v	1	NA	32	20	44	556	R	1	2000	0
fangm_acc_R.mni	11	md1vp01v	1	NA	28	16	44	579	R	1	2000	0
fangm_acc_R.mni	12	md1vp01v	1	NA	20	12	52	540	R	1	2000	0
fangm_acc_R.mni	13	md1vp01v	1	NA	24	0	56	672	R	1	2000	0
fangm_acc_R.mni	14	md1vp01v	1	NA	16	12	44	463	R	1	2000	0
fangm_acc_R.mni	15	md1vp01v	1	NA	20	16	48	521	R	1	2000	0
fangm_acc_R.mni	16	md1vp01v	1	NA	28	12	52	576	R	1	2000	0
fangm_acc_R.mni	17	md1vp01v	1	NA	12	8	44	540	R	1	2000	0
fangm_acc_R.mni	18	md1vp01v	1	NA	16	16	48	446	R	1	2000	0
fangm_acc_R.mni	19	md1vp01v	1	NA	24	12	52	704	R	1	2000	0
fangm_acc_R.mni	20	md1vp01v	1	NA	16	12	48	499	R	1	2000	0
fangm_acc_R.mni	21	md1vp01v	1	NA	20	8	44	588	R	1	2000	0
fangm_acc_R.mni	22	md1vp01v	1	NA	28	12	44	536	R	1	2000	0
fangm_acc_R.mni	23	md1vp01v	1	NA	16	8	44	543	R	1	2000	0
fangm_acc_R.mni	24	md1vp01v	1	NA	20	4	44	616	R	1	2000	0
fangm_acc_R.mni	25	md1vp01v	1	NA	20	4	52	664	R	1	2000	0
fangm_acc_R.mni	26	md1vp01v	1	NA	20	0	56	701	R	1	2000	0
fangm_acc_R.mni	27	md1vp01v	1	NA	20	8	52	680	R	1	2000	0
fangm_acc_R.mni	28	md1vp01v	1	NA	16	8	52	702	R	1	2000	0
fangm_acc_R.mni	29	md1vp01v	1	NA	28	4	52	514	R	1	2000	0
fangm_acc_R.mni	30	md1vp01v	1	NA	24	0	52	642	R	1	2000	0
fangm_acc_R.mni	31	md1vp01v	1	NA	24	8	48	703	R	1	2000	0
fangm_acc_R.mni	32	md1vp01v	1	NA	32	4	48	589	R	1	2000	0
fangm_acc_R.mni	33	md1vp01v	1	NA	24	12	44	734	R	1	2000	0
fangm_acc_R.mni	34	md1vp01v	1	NA	24	-4	56	698	R	1	2000	0
fangm_acc_R.mni	35	md1vp01v	1	NA	28	8	48	549	R	1	2000	0
fangm_acc_R.mni	36	md1vp01v	1	NA	24	4	44	540	R	1	2000	0
fangm_acc_R.mni	37	md1vp01v	1	NA	32	0	48	767	R	1	2000	0
fangm_acc_R.mni	38	md1vp01v	1	NA	16	8	48	612	R	1	2000	0
fangm_acc_R.mni	39	md1vp01v	1	NA	24	4	48	564	R	1	2000	0
fangm_acc_R.mni	40	md1vp01v	1	NA	24	0	48	618	R	1	2000	0
fangm_acc_R.mni	41	md1vp01v	1	NA	28	20	40	581	R	1	2000	0
