id,task,response,survey.age,survey.gender,survey.education,survey.political,survey.religious,country_code,Continent,sequence,choices,response_type,domain
51,Loop,0,30,Men,No College,0.5,1,BR,Americas,0,0|1,single-choice,moral
51,Switch,1,30,Men,No College,0.5,1,BR,Americas,0,0|1,single-choice,moral
52,Footbridge,0,37,Men,College,0.5,0.5,RU,Europe,0,0|1,single-choice,moral
52,Loop,0,37,Men,College,0.5,0.5,RU,Europe,0,0|1,single-choice,moral
52,Switch,1,37,Men,College,0.5,0.5,RU,Europe,0,0|1,single-choice,moral
53,Footbridge,1,26,Men,College,0.55,0.47,CO,Americas,0,0|1,single-choice,moral
53,Loop,0,26,Men,College,0.55,0.47,CO,Americas,0,0|1,single-choice,moral
53,Switch,1,26,Men,College,0.55,0.47,CO,Americas,0,0|1,single-choice,moral
54,Footbridge,0,19,Women,College,0.82,0.23,GB,Europe,0,0|1,single-choice,moral
54,Loop,1,19,Women,College,0.82,0.23,GB,Europe,0,0|1,single-choice,moral
54,Switch,1,19,Women,College,0.82,0.23,GB,Europe,0,0|1,single-choice,moral
55,Footbridge,1,30,Women,College,0.5,0,CN,Asia,0,0|1,single-choice,moral
55,Loop,0,30,Women,College,0.5,0,CN,Asia,0,0|1,single-choice,moral
55,Switch,1,30,Women,College,0.5,0,CN,Asia,0,0|1,single-choice,moral
56,Footbridge,0,20,Men,College,0.62,0,FR,Europe,0,0|1,single-choice,moral
56,Loop,1,20,Men,College,0.62,0,FR,Europe,0,0|1,single-choice,moral
56,Switch,1,20,Men,College,0.62,0,FR,Europe,0,0|1,single-choice,moral
57,Footbridge,1,32,Women,College,0.73,0,GB,Europe,0,0|1,single-choice,moral
57,Loop,1,32,Women,College,0.73,0,GB,Europe,0,0|1,single-choice,moral
57,Switch,1,32,Women,College,0.73,0,GB,Europe,0,0|1,single-choice,moral
58,Footbridge,1,20,Men,No College,0.5,0,DE,Europe,0,0|1,single-choice,moral
58,Loop,1,20,Men,No College,0.5,0,DE,Europe,0,0|1,single-choice,moral
58,Switch,1,20,Men,No College,0.5,0,DE,Europe,0,0|1,single-choice,moral
59,Footbridge,1,18,Men,No College,0.5,0.59,MY,Asia,0,0|1,single-choice,moral
59,Loop,1,18,Men,No College,0.5,0.59,MY,Asia,0,0|1,single-choice,moral
59,Switch,1,18,Men,No College,0.5,0.59,MY,Asia,0,0|1,single-choice,moral
60,Footbridge,1,30,Men,College,0.26,0.14,PT,Europe,0,0|1,single-choice,moral
60,Loop,1,30,Men,College,0.26,0.14,PT,Europe,0,0|1,single-choice,moral
60,Switch,1,30,Men,College,0.26,0.14,PT,Europe,0,0|1,single-choice,moral
61,Footbridge,1,20,Men,College,0.68,0.24,US,Americas,0,0|1,single-choice,moral
61,Loop,1,20,Men,College,0.68,0.24,US,Americas,0,0|1,single-choice,moral
61,Switch,1,20,Men,College,0.68,0.24,US,Americas,0,0|1,single-choice,moral
62,Footbridge,0,21,Women,College,0.89,0.06,AU,Oc.,0,0|1,single-choice,moral
62,Loop,1,21,Women,College,0.89,0.06,AU,Oc.,0,0|1,single-choice,moral
62,Switch,1,21,Women,College,0.89,0.06,AU,Oc.,0,0|1,single-choice,moral
63,Footbridge,1,18,Men,No College,1,0,DE,Europe,0,0|1,single-choice,moral
63,Loop,1,18,Men,No College,1,0,DE,Europe,0,0|1,single-choice,moral
63,Switch,1,18,Men,No College,1,0,DE,Europe,0,0|1,single-choice,moral
64,Footbridge,0,26,Men,College,0.5,0.5,FR,Europe,0,0|1,single-choice,moral
64,Loop,1,26,Men,College,0.5,0.5,FR,Europe,0,0|1,single-choice,moral
64,Switch,1,26,Men,College,0.5,0.5,FR,Europe,0,0|1,single-choice,moral
65,Footbridge,0,32,Women,College,0.67,1,AU,Oc.,0,0|1,single-choice,moral
65,Loop,1,32,Women,College,0.67,1,AU,Oc.,0,0|1,single-choice,moral
65,Switch,1,32,Women,College,0.67,1,AU,Oc.,0,0|1,single-choice,moral
66,Footbridge,1,21,Men,College,1,0,DE,Europe,0,0|1,single-choice,moral
66,Loop,1,21,Men,College,1,0,DE,Europe,0,0|1,single-choice,moral
66,Switch,1,21,Men,College,1,0,DE,Europe,0,0|1,single-choice,moral
67,Footbridge,1,21,Men,College,1,0,GB,Europe,0,0|1,single-choice,moral
67,Loop,1,21,Men,College,1,0,GB,Europe,0,0|1,single-choice,moral
67,Switch,1,21,Men,College,1,0,GB,Europe,0,0|1,single-choice,moral
68,Footbridge,1,28,Men,No College,0.73,0.04,CA,Americas,0,0|1,single-choice,moral
68,Loop,1,28,Men,No College,0.73,0.04,CA,Americas,0,0|1,single-choice,moral
68,Switch,1,28,Men,No College,0.73,0.04,CA,Americas,0,0|1,single-choice,moral
69,Footbridge,0,19,Men,College,0.13,0,DE,Europe,0,0|1,single-choice,moral
69,Loop,1,19,Men,College,0.13,0,DE,Europe,0,0|1,single-choice,moral
69,Switch,1,19,Men,College,0.13,0,DE,Europe,0,0|1,single-choice,moral
70,Footbridge,1,39,Men,College,0.62,0.8,PL,Europe,0,0|1,single-choice,moral
70,Loop,1,39,Men,College,0.62,0.8,PL,Europe,0,0|1,single-choice,moral
70,Switch,1,39,Men,College,0.62,0.8,PL,Europe,0,0|1,single-choice,moral
71,Footbridge,1,35,Men,College,0.8,0,DK,Europe,0,0|1,single-choice,moral
71,Loop,1,35,Men,College,0.8,0,DK,Europe,0,0|1,single-choice,moral
71,Switch,1,35,Men,College,0.8,0,DK,Europe,0,0|1,single-choice,moral
72,Footbridge,1,19,Men,No College,0.17,0.23,FI,Europe,0,0|1,single-choice,moral
72,Loop,1,19,Men,No College,0.17,0.23,FI,Europe,0,0|1,single-choice,moral
72,Switch,1,19,Men,No College,0.17,0.23,FI,Europe,0,0|1,single-choice,moral
73,Footbridge,0,20,Men,No College,0.89,0.09,GB,Europe,0,0|1,single-choice,moral
73,Loop,0,20,Men,No College,0.89,0.09,GB,Europe,0,0|1,single-choice,moral
73,Switch,0,20,Men,No College,0.89,0.09,GB,Europe,0,0|1,single-choice,moral
74,Footbridge,0,20,Men,College,0.56,0,US,Americas,0,0|1,single-choice,moral
74,Loop,0,20,Men,College,0.56,0,US,Americas,0,0|1,single-choice,moral
74,Switch,0,20,Men,College,0.56,0,US,Americas,0,0|1,single-choice,moral
